'ACHInterMediate', 'UniqueID', None, 'NO', 'decimal', None, 19
'LogArTxnAddl', 'TxnCode_Internal', None, 'YES', 'char', 8, None
'LogArTxnAddl', 'ExternalTCodeMiniTxns', None, 'YES', 'char', 8, None
'LogArTxnAddl', 'InstitutionID', None, 'YES', 'int', None, 10
'LogArTxnAddl', 'ProductID', None, 'YES', 'int', None, 10
'LogArTxnAddl', 'CardAcceptorIdCode', None, 'YES', 'varchar', 15, None
'LogArTxnAddl', 'ArTxnExclude', None, 'YES', 'int', None, 10
'LogArTxnAddl', 'ARTxnType', None, 'NO', 'char', 4, None
'LogArTxnAddl', 'CMTTRANTYPE', None, 'YES', 'char', 8, None
'LogArTxnAddl', 'TransactionAmount', None, 'YES', 'money', None, 19
'LogArTxnAddl', 'PaymentCreditFlag', None, 'YES', 'char', 4, None
'LogArTxnAddl', 'GLGroupName', None, 'YES', 'int', None, 10
'LogArTxnAddl', 'MTCGrpName', None, 'YES', 'int', None, 10
'LogArTxnAddl', 'typeofcard', None, 'YES', 'char', 5, None
'LogArTxnAddl', 'creditplanmaster', None, 'YES', 'int', None, 10
'LogArTxnAddl', 'MCCPlanCode', None, 'YES', 'char', 5, None
'LogArTxnAddl', 'ExcludeFlag', None, 'YES', 'tinyint', None, 3
'LogArTxnAddl', 'RevTgt', None, 'YES', 'decimal', None, 19
'LogArTxnAddl', 'TranType', None, 'YES', 'char', 5, None
'LogArTxnAddl', 'IncludeInStmtTotals', None, 'YES', 'varchar', 5, None
'LogArTxnAddl', 'CollateralID', None, 'YES', 'varchar', 50, None
'LogArTxnAddl', 'EmbAcctID', None, 'YES', 'int', None, 10
'LogArTxnAddl', 'DisputeAmount', None, 'YES', 'money', None, 19
'LogArTxnAddl', 'PODID', None, 'YES', 'tinyint', None, 3
'LogArTxnAddl', 'MergeActivityFlag', None, 'YES', 'tinyint', None, 3
'LogArTxnAddl', 'ExcludeFromPDF', None, 'YES', 'tinyint', None, 3
'LogArTxnAddl', 'MemoIndicator', None, 'YES', 'char', 5, None
'LogArTxnAddl', 'SettlementDate', None, 'YES', 'datetime', None, None
'LogArTxnAddl', 'CardAcceptorNameLocation', None, 'YES', 'varchar', 100, None
'LogArTxnAddl', 'PreparedBy', None, 'YES', 'varchar', 40, None
'LogArTxnAddl', 'PostDatedTran', None, 'YES', 'char', 2, None
'LogArTxnAddl', 'AcquiringInsitutionIDCode', None, 'YES', 'varchar', 11, None
'LogArTxnAddl', 'ApprovalCode', None, 'YES', 'char', 6, None
'LogArTxnAddl', 'InvoiceNumber', None, 'YES', 'char', 20, None
'LogArTxnAddl', 'DateLocalTransaction', None, 'YES', 'datetime', None, None
'LogArTxnAddl', 'TimeLocalTransaction', None, 'YES', 'datetime', None, None
'LogArTxnAddl', 'SKU_Number', None, 'YES', 'varchar', 11, None
'LogArTxnAddl', 'MerchantName', None, 'YES', 'varchar', 25, None
'LogArTxnAddl', 'MessageReversalIndicator', None, 'YES', 'char', 1, None
'LogArTxnAddl', 'PhysicalSource', None, 'YES', 'varchar', 9, None
'LogArTxnAddl', 'TheFinancialNetworkCode', None, 'YES', 'char', 3, None
'LogArTxnAddl', 'ProcCode', None, 'YES', 'char', 2, None
'LogArTxnAddl', 'SettlementCurrencyCode', None, 'YES', 'char', 3, None
'LogArTxnAddl', 'OriginalAmount_', None, 'YES', 'money', None, 19
'LogArTxnAddl', 'AcqTranId', None, 'YES', 'decimal', None, 19
'LogArTxnAddl', 'ResponseCode', None, 'YES', 'char', 3, None
'LogArTxnAddl', 'BatchNumber', None, 'YES', 'char', 8, None
'LogArTxnAddl', 'CrossBorderTxnIndicator', None, 'YES', 'varchar', 1, None
'LogArTxnAddl', 'CardDataEntryMode', None, 'YES', 'char', 2, None
'LogArTxnAddl', 'POSCardDataInputMode', None, 'YES', 'char', 1, None
'LogArTxnAddl', 'ConversionRateSettlement', None, 'YES', 'float', None, 53
'LogArTxnAddl', 'SharingGroupCode', None, 'YES', 'varchar', 30, None
'LogArTxnAddl', 'SecondaryClaimID', None, 'YES', 'varchar', 64, None
'LogArTxnAddl', 'AcquirerRefNumber', None, 'YES', 'char', 23, None
'LogArTxnAddl', 'PrivateUse126', None, 'YES', 'varchar', 100, None
'LogArTxnAddl', 'PrivateUse127', None, 'YES', 'varchar', 100, None
'LogArTxnAddl', 'RowCreatedDate', None, 'YES', 'datetime', None, None
'LogArTxnAddl', 'creditplantype', None, 'YES', 'char', 5, None
'MonetaryLog', 'TranId', None, 'YES', 'decimal', None, 19
'MonetaryLog', 'AccountNumber', None, 'YES', 'varchar', 19, None
'MonetaryLog', 'BsAcctId', None, 'YES', 'int', None, 10
'MonetaryLog', 'AdminNumber', None, 'YES', 'varchar', 15, None
'MonetaryLog', 'InstitutionId', None, 'YES', 'int', None, 10
'MonetaryLog', 'TranType', None, 'YES', 'varchar', 8, None
'MonetaryLog', 'TransactionCode', None, 'YES', 'varchar', 20, None
'MonetaryLog', 'TransactionDescription', None, 'YES', 'varchar', 100, None
'MonetaryLog', 'TransactionAmount', None, 'YES', 'money', None, 19
'MonetaryLog', 'PostTime', None, 'YES', 'datetime', None, None
'MonetaryLog', 'CurrentBalanceAfterTran', None, 'YES', 'money', None, 19
'MonetaryLog', 'TxnSource', None, 'YES', 'char', 4, None
'MonetaryLog', 'RequestDateTime', None, 'YES', 'datetime', None, None
'MonetaryLog', 'SysOrgID', None, 'YES', 'tinyint', None, 3
'MonetaryLog', 'Mode', None, 'YES', 'varchar', 30, None
'MonetaryLog', 'UserName', None, 'YES', 'varchar', 50, None
'MonetaryLog', 'MerchantID', None, 'YES', 'int', None, 10
'MonetaryLog', 'TransactionLifeCycleUniqueID', None, 'YES', 'decimal', None, 19
'MonetaryLog', 'AuthTranId', None, 'YES', 'decimal', None, 19
'MonetaryLog', 'TotalRewardPoints', None, 'YES', 'money', None, 19
'MonetaryLog', 'Category', None, 'YES', 'varchar', 70, None
'MonetaryLog', 'SubCategory', None, 'YES', 'varchar', 70, None
'MonetaryLog', 'BalanceIndicator', None, 'YES', 'varchar', 20, None
'MonetaryLog', 'DBIndicator', None, 'YES', 'varchar', 10, None
'MonetaryLog', 'BankAccountLast4Digit', None, 'YES', 'varchar', 4, None
'MonetaryLog', 'TransactionUniversalUniqueID', None, 'YES', 'varchar', 64, None
'MonetaryLog', 'PlanType', None, 'YES', 'char', 5, None
'MonetaryLog', 'ReasonCode', None, 'YES', 'char', 10, None
'MonetaryLog', 'Skey', None, 'NO', 'decimal', None, 19
'MonetaryLog', 'RequestId', None, 'YES', 'decimal', None, 19
'MonetaryLog', 'BalanceAmt', None, 'YES', 'money', None, 19
'MonetaryLog', 'MergeActivityFlag', None, 'YES', 'tinyint', None, 3
'MonetaryLog', 'RequestorID', None, 'YES', 'varchar', 64, None
'MonetaryLog', 'TransactionLifeCycleUUID', None, 'YES', 'varchar', 64, None
'MonetaryLog', 'MergeJobID', None, 'YES', 'decimal', None, 19
'MonetaryLog', 'RowCreatedDate', '(getdate())', 'YES', 'datetime', None, None
'MonetaryLog', 'FieldValueString1', None, 'YES', 'varchar', 65, None
'MonetaryLog', 'FieldValueString2', None, 'YES', 'varchar', 65, None
'MonetaryLog', 'FieldValueDate1', None, 'YES', 'datetime', None, None
'MonetaryLog', 'FieldValueDate2', None, 'YES', 'datetime', None, None
'MonetaryLog', 'InterestReassessment', None, 'YES', 'tinyint', None, 3
'MonetaryLog', 'EffectiveTimeStamp', None, 'YES', 'datetime', None, None
'MonetaryLog', 'CardType', None, 'YES', 'varchar', 24, None
'MonetaryLog', 'Last4Digits', None, 'YES', 'varchar', 4, None
'MonetaryLog', 'PaymentHoldRuleName', None, 'YES', 'varchar', 100, None
'MonetaryLog', 'ClaimID', None, 'YES', 'varchar', 64, None
'MonetaryLog', 'DisputeStatus', None, 'YES', 'varchar', 9, None
'MonetaryLog', 'TotalAmountDisputed', None, 'YES', 'money', None, 19
'MonetaryLog', 'RemainingAvailableDisputeAmount', None, 'YES', 'money', None, 19
'MonetaryLog', 'RemainingDisputableAmount', None, 'YES', 'money', None, 19
'MonetaryLog', 'DispTotalResolveAmt', None, 'YES', 'money', None, 19
'MonetaryLog', 'ReversalTransactionId', None, 'YES', 'decimal', None, 19
'MonetaryLog', 'PaymentReversalDate', None, 'YES', 'datetime', None, None
'NonMonetaryLog', 'Skey', None, 'NO', 'decimal', None, 19
'NonMonetaryLog', 'RequestType', None, 'YES', 'varchar', 9, None
'NonMonetaryLog', 'Source', None, 'YES', 'varchar', 25, None
'NonMonetaryLog', 'ServiceName', None, 'YES', 'varchar', 50, None
'NonMonetaryLog', 'ServiceDescription', None, 'YES', 'varchar', 100, None
'NonMonetaryLog', 'LoginUser', None, 'YES', 'varchar', 25, None
'NonMonetaryLog', 'AccountNumber', None, 'YES', 'varchar', 19, None
'NonMonetaryLog', 'AdminNumber', None, 'YES', 'int', None, 10
'NonMonetaryLog', 'FieldOldValue', None, 'YES', 'varchar', 100, None
'NonMonetaryLog', 'FieldNewValue', None, 'YES', 'varchar', 100, None
'NonMonetaryLog', 'FieldAffected', None, 'YES', 'varchar', 1250, None
'NonMonetaryLog', 'RequestDateTime', None, 'YES', 'datetime', None, None
'NonMonetaryLog', 'ResponseDateTime', None, 'YES', 'datetime', None, None
'NonMonetaryLog', 'RequestOutCome', None, 'YES', 'varchar', 12, None
'NonMonetaryLog', 'IPAddress', None, 'YES', 'varchar', 20, None
'NonMonetaryLog', 'CallerID', None, 'YES', 'varchar', 20, None
'NonMonetaryLog', 'CalledID', None, 'YES', 'varchar', 20, None
'NonMonetaryLog', 'SessionID', None, 'YES', 'varchar', 1250, None
'NonMonetaryLog', 'APITookTime', None, 'YES', 'varchar', 10, None
'NonMonetaryLog', 'IVRRequestId', None, 'YES', 'varchar', 15, None
'NonMonetaryLog', 'UCMode', None, 'YES', 'varchar', 1, None
'NonMonetaryLog', 'UCCategoryId', None, 'YES', 'int', None, 10
'NonMonetaryLog', 'UCCategoryFieldName', None, 'YES', 'varchar', 100, None
'NonMonetaryLog', 'UCOldValueLutDesc', None, 'YES', 'varchar', 100, None
'NonMonetaryLog', 'UCNewValueLutDesc', None, 'YES', 'varchar', 100, None
'NonMonetaryLog', 'UCReporting', None, 'YES', 'varchar', 1, None
'NonMonetaryLog', 'UCTableUniqueId', None, 'YES', 'numeric', None, 19
'NonMonetaryLog', 'UCTableName', None, 'YES', 'varchar', 100, None
'NonMonetaryLog', 'UCOldValueEncryptedData', None, 'YES', 'varbinary', 100, None
'NonMonetaryLog', 'UCOldValueEncryptedData_Hash', None, 'YES', 'int', None, 10
'NonMonetaryLog', 'UCNewValueEncryptedData', None, 'YES', 'varbinary', 100, None
'NonMonetaryLog', 'UCNewValueEncryptedData_Hash', None, 'YES', 'int', None, 10
'NonMonetaryLog', 'MerchantID', None, 'YES', 'int', None, 10
'NonMonetaryLog', 'UCCurrentManualStatus', None, 'YES', 'varchar', 20, None
'NonMonetaryLog', 'UCCurrentGeneratedStatus', None, 'YES', 'varchar', 20, None
'NonMonetaryLog', 'ChangeStatusFor', None, 'YES', 'varchar', 50, None
'NonMonetaryLog', 'ClientID', None, 'YES', 'varchar', 50, None
'NonMonetaryLog', 'CustomerUID', None, 'YES', 'varchar', 64, None
'NonMonetaryLog', 'MergeActivityFlag', None, 'YES', 'tinyint', None, 3
'NonMonetaryLog', 'RequestorID', None, 'YES', 'varchar', 64, None
'NonMonetaryLog', 'MergeJobID', None, 'YES', 'decimal', None, 19
'NonMonetaryLog', 'RequestID', None, 'YES', 'decimal', None, 19
'NonMonetaryLog', 'RowCreatedDate', '(getdate())', 'YES', 'datetime', None, None
'PaymentScheduleAPILog', 'SKEY', None, 'NO', 'decimal', None, 19
'PaymentScheduleAPILog', 'SysOrgID', None, 'YES', 'tinyint', None, 3
'PaymentScheduleAPILog', 'acctId', None, 'YES', 'int', None, 10
'PaymentScheduleAPILog', 'AccountNumber', None, 'YES', 'char', 19, None
'PaymentScheduleAPILog', 'ScheduleId', None, 'YES', 'decimal', None, 19
'PaymentScheduleAPILog', 'PaymentMode', None, 'YES', 'varchar', 1, None
'PaymentScheduleAPILog', 'RequestDate', None, 'YES', 'datetime', None, None
'PaymentScheduleAPILog', 'ResponseDate', None, 'YES', 'datetime', None, None
'PaymentScheduleAPILog', 'ErrorFound', None, 'YES', 'varchar', 3, None
'PaymentScheduleAPILog', 'APCUniqueId', None, 'YES', 'decimal', None, 19
'PaymentScheduleAPILog', 'APITookTime', None, 'YES', 'varchar', 10, None
'PaymentScheduleAPILog', 'TokenAPITookTime', None, 'YES', 'varchar', 10, None
'PaymentScheduleAPILog', 'MMSAPITookTime', None, 'YES', 'varchar', 10, None
'PaymentScheduleAPILog', 'PostingTookTime', None, 'YES', 'varchar', 10, None
'PaymentScheduleAPILog', 'ReqIPAddress', None, 'YES', 'varchar', 400, None
'PaymentScheduleAPILog', 'PSchAPITookTime', None, 'YES', 'varchar', 10, None
'PaymentScheduleAPILog', 'ErrorNumber', None, 'YES', 'varchar', 20, None
'PaymentScheduleAPILog', 'ErrorMessage', None, 'YES', 'varchar', 200, None
'PaymentScheduleAPILog', 'RequestType', None, 'YES', 'char', 1, None
'PaymentScheduleAPILog', 'MethodName', None, 'YES', 'decimal', None, 19
'PaymentScheduleAPILog', 'Frequency', None, 'YES', 'int', None, 10
'PaymentScheduleAPILog', 'PaymentType', None, 'YES', 'varchar', 1, None
'PaymentScheduleAPILog', 'PaymentDate', None, 'YES', 'varchar', 8, None
'PaymentScheduleAPILog', 'usrId', None, 'YES', 'varchar', 128, None
'PaymentScheduleAPILog', 'PaymentReferenceId', None, 'YES', 'varchar', 36, None
'PaymentScheduleAPILog', 'PaymentAmount', None, 'YES', 'money', None, 19
'PaymentScheduleAPILog', 'CurrentBalance', None, 'YES', 'money', None, 19
'PaymentScheduleAPILog', 'ClientId', None, 'YES', 'varchar', 50, None
'PaymentScheduleAPILog', 'CustomerUUID', None, 'YES', 'varchar', 64, None
'PaymentScheduleAPILog', 'CustomerId', None, 'YES', 'varchar', 25, None
'PaymentScheduleAPILog', 'AdminNumber', None, 'YES', 'int', None, 10
'PaymentScheduleAPILog', 'ProductId', None, 'YES', 'int', None, 10
'PaymentScheduleAPILog', 'InstitutionId', None, 'YES', 'int', None, 10
'PaymentScheduleAPILog', 'Source', None, 'YES', 'varchar', 25, None
'PaymentScheduleAPILog', 'apiversion', None, 'YES', 'varchar', 10, None
'PaymentScheduleAPILog', 'TranId', None, 'YES', 'decimal', None, 19
'PaymentScheduleAPILog', 'XRequestID', None, 'YES', 'varchar', 100, None
'PaymentScheduleAPILog', 'Retry', None, 'YES', 'int', None, 10
'PaymentScheduleAPILog', 'XRequestIdCC', None, 'YES', 'varchar', 100, None
'PaymentScheduleAPILog', 'XConversationID', None, 'YES', 'varchar', 100, None
'PaymentScheduleAPILog', 'XDaysBeforePDD', None, 'YES', 'varchar', 2, None
'PaymentScheduleAPILog', 'SpecificDay', None, 'YES', 'varchar', 3, None
'PaymentScheduleAPILog', 'PIITookTime', None, 'YES', 'varchar', 10, None
'PaymentScheduleAPILog', 'RowCreatedDate', '(getdate())', 'YES', 'datetime', None, None
'RewardNotificationLog_Processed', 'Skey', None, 'NO', 'decimal', None, 19
'RewardNotificationLog_Processed', 'ModSkey', None, 'NO', 'decimal', None, 19
'RewardNotificationLog_Processed', 'RequestId', None, 'YES', 'decimal', None, 19
'RewardNotificationLog_Processed', 'EmbAcctId', None, 'YES', 'int', None, 10
'RewardNotificationLog_Processed', 'BSacctid', None, 'YES', 'int', None, 10
'RewardNotificationLog_Processed', 'SendDate', None, 'YES', 'datetime', None, None
'RewardNotificationLog_Processed', 'SentFlag', None, 'YES', 'varchar', 1, None
'RewardNotificationLog_Processed', 'Mode', None, 'YES', 'varchar', 5, None
'RewardNotificationLog_Processed', 'MessageCategory', None, 'YES', 'varchar', 5, None
'RewardNotificationLog_Processed', 'AccountNumber', None, 'YES', 'char', 19, None
'RewardNotificationLog_Processed', 'Tab', None, 'YES', 'varchar', 10, None
'RewardNotificationLog_Processed', 'Category', None, 'YES', 'varchar', 70, None
'RewardNotificationLog_Processed', 'SubCategory', None, 'YES', 'varchar', 70, None
'RewardNotificationLog_Processed', 'TemplateID', None, 'YES', 'int', None, 10
'RewardNotificationLog_Processed', 'PMGStatusID', None, 'YES', 'int', None, 10
'RewardNotificationLog_Processed', 'PMGPeriodID', None, 'YES', 'int', None, 10
'RewardNotificationLog_Processed', 'PMGMonetaryID', None, 'YES', 'int', None, 10
'RewardNotificationLog_Processed', 'PMGSecurityID', None, 'YES', 'int', None, 10
'RewardNotificationLog_Processed', 'PMGCardsID', None, 'YES', 'int', None, 10
'RewardNotificationLog_Processed', 'CustFName', None, 'YES', 'varchar', 50, None
'RewardNotificationLog_Processed', 'CustLName', None, 'YES', 'varchar', 50, None
'RewardNotificationLog_Processed', 'status', None, 'YES', 'varchar', 100, None
'RewardNotificationLog_Processed', 'Xmonths', None, 'YES', 'varchar', 20, None
'RewardNotificationLog_Processed', 'CurrentBalance', None, 'YES', 'money', None, 19
'RewardNotificationLog_Processed', 'StatementMonth', None, 'YES', 'varchar', 20, None
'RewardNotificationLog_Processed', 'XAmount', None, 'YES', 'money', None, 19
'RewardNotificationLog_Processed', 'LoyaltyPointsExpirationDate', None, 'YES', 'datetime', None, None
'RewardNotificationLog_Processed', 'LoyaltyPoints', None, 'YES', 'money', None, 19
'RewardNotificationLog_Processed', 'PaymentDueDate', None, 'YES', 'datetime', None, None
'RewardNotificationLog_Processed', 'CardNumber_Last4Digits', None, 'YES', 'varchar', 4, None
'RewardNotificationLog_Processed', 'InFavorOf', None, 'YES', 'varchar', 100, None
'RewardNotificationLog_Processed', 'ReasonCode', None, 'YES', 'varchar', 10, None
'RewardNotificationLog_Processed', 'ReasonDescription', None, 'YES', 'varchar', 80, None
'RewardNotificationLog_Processed', 'PaymentScheduleType', None, 'YES', 'varchar', 100, None
'RewardNotificationLog_Processed', 'PaymentScheduleDate', None, 'YES', 'datetime', None, None
'RewardNotificationLog_Processed', 'OldCreditLimit', None, 'YES', 'money', None, 19
'RewardNotificationLog_Processed', 'NewCreditLimit', None, 'YES', 'money', None, 19
'RewardNotificationLog_Processed', 'AvailableCreditLimit', None, 'YES', 'money', None, 19
'RewardNotificationLog_Processed', 'BankName', None, 'YES', 'varchar', 255, None
'RewardNotificationLog_Processed', 'PrimaryCurrencyCode', None, 'YES', 'char', 25, None
'RewardNotificationLog_Processed', 'ScheduleID', None, 'YES', 'decimal', None, 19
'RewardNotificationLog_Processed', 'MerchantID', None, 'YES', 'int', None, 10
'RewardNotificationLog_Processed', 'CustMiddleInitial', None, 'YES', 'varchar', 50, None
'RewardNotificationLog_Processed', 'CustAddressLine1', None, 'YES', 'varchar', 60, None
'RewardNotificationLog_Processed', 'CustCity', None, 'YES', 'varchar', 40, None
'RewardNotificationLog_Processed', 'CustAddressLine2', None, 'YES', 'varchar', 50, None
'RewardNotificationLog_Processed', 'CustState', None, 'YES', 'varchar', 5, None
'RewardNotificationLog_Processed', 'CustZipCode', None, 'YES', 'char', 10, None
'RewardNotificationLog_Processed', 'CustHomePhone', None, 'YES', 'varchar', 20, None
'RewardNotificationLog_Processed', 'CaseNumber', None, 'YES', 'decimal', None, 19
'RewardNotificationLog_Processed', 'ManualStatus', None, 'YES', 'char', 250, None
'RewardNotificationLog_Processed', 'GeneratedStatus', None, 'YES', 'char', 250, None
'RewardNotificationLog_Processed', 'AmountDue', None, 'YES', 'money', None, 19
'RewardNotificationLog_Processed', 'DBANameCo', None, 'YES', 'char', 40, None
'RewardNotificationLog_Processed', 'LetterQueueName', None, 'YES', 'char', 30, None
'RewardNotificationLog_Processed', 'PaymentScheduleFrequency', None, 'YES', 'varchar', 30, None
'RewardNotificationLog_Processed', 'L4DCheckNumber', None, 'YES', 'varchar', 16, None
'RewardNotificationLog_Processed', 'LifeCycleID', None, 'YES', 'varchar', 50, None
'RewardNotificationLog_Processed', 'AuthTranId', None, 'YES', 'decimal', None, 19
'RewardNotificationLog_Processed', 'POSCardPresenceInd', None, 'YES', 'varchar', 50, None
'RewardNotificationLog_Processed', 'CardAcceptorNameLoc', None, 'YES', 'varchar', 100, None
'RewardNotificationLog_Processed', 'ResponseCode', None, 'YES', 'varchar', 50, None
'RewardNotificationLog_Processed', 'CrossBorderIndicator', None, 'YES', 'varchar', 50, None
'RewardNotificationLog_Processed', 'TranId', None, 'YES', 'decimal', None, 19
'RewardNotificationLog_Processed', 'AuthStatus', None, 'YES', 'varchar', 50, None
'RewardNotificationLog_Processed', 'BaseCommerceErrorMessages', None, 'YES', 'varchar', 200, None
'RewardNotificationLog_Processed', 'AuthAmount', None, 'YES', 'money', None, 19
'RewardNotificationLog_Processed', 'AmountCurrConvAssessment', None, 'YES', 'money', None, 19
'RewardNotificationLog_Processed', 'InterchangeFee', None, 'YES', 'money', None, 19
'RewardNotificationLog_Processed', 'LocalTransactionDate', None, 'YES', 'datetime', None, None
'RewardNotificationLog_Processed', 'localPrimaryCurrencyCode', None, 'YES', 'varchar', 50, None
'RewardNotificationLog_Processed', 'CardExpiryMonthAndYear', None, 'YES', 'varchar', 30, None
'RewardNotificationLog_Processed', 'CardSequenceNumber', None, 'YES', 'varchar', 3, None
'RewardNotificationLog_Processed', 'OldEmbAcctid', None, 'YES', 'varchar', 16, None
'RewardNotificationLog_Processed', 'RedemptionTranID', None, 'YES', 'varchar', 20, None
'RewardNotificationLog_Processed', 'RedemptionClientID', None, 'YES', 'varchar', 50, None
'RewardNotificationLog_Processed', 'RedemptionCurrency', None, 'YES', 'varchar', 20, None
'RewardNotificationLog_Processed', 'RedemptionMethod', None, 'YES', 'varchar', 20, None
'RewardNotificationLog_Processed', 'RedemptionStatus', None, 'YES', 'varchar', 20, None
'RewardNotificationLog_Processed', 'RedemptionPostTime', None, 'YES', 'datetime', None, None
'RewardNotificationLog_Processed', 'RedemptionType', None, 'YES', 'varchar', 20, None
